tidak_ifah,halal
tidak_ijab,perceraian
tidak_ijmal,berevakuasi
tidak_ikah,terbebas
tidak_ikan,melepaskan
tidak_ikatan,perseorangan
tidak_ikhlas,curang
tidak_ikhtisar,berevakuasi
tidak_ikhwan,musuh
tidak_iklan,segar
tidak_ikrab,jauh
tidak_ikram,penghinaan
tidak_iktibar,amoral
tidak_ikutan,terakhir
tidak_ilam,jelas
tidak_ilegal,asli
tidak_ilham,pria
tidak_ilmiah,subjektif
tidak_ilmu,makrokosmos
tidak_imajiner,nyata
tidak_imam,bawahan
tidak_imbalan,gagal
tidak_imbang,salah
tidak_imbangan,kawan
tidak_imbesil,cicil
tidak_imitasi,asli
tidak_impak,sederhana
tidak_impas,bersisa
tidak_impetus,penolakan
tidak_impian,nyata
tidak_implisit,denotatif
tidak_impor,ekspor
tidak_importir,pengekspor
tidak_impoten,fertil
tidak_impresi,mangkir
tidak_impresif,sederhana
tidak_impuls,penolakan
tidak_impulsif,manual
tidak_ina,bapak
tidak_inang,bapak
tidak_inaugurasi,penutupan
tidak_inayat,musibah
tidak_incang,lurus
tidak_incim,bapak
tidak_incut,lurus
tidak_indah,buruk
tidak_independen,bergantung
tidak_independensi,ketergantungan
tidak_indisiplin,disiplin
tidak_individu,umum
tidak_individual,biasa
tidak_individualis,pluralis
tidak_individul,umum
tidak_induk,akhir
tidak_indung,ayahanda
tidak_industrialis,sien
tidak_industriawan,sien
tidak_ine,pengiritan
tidak_inferior,baik
tidak_inferioritas,adikodrati
tidak_infertil,fertil
tidak_infertilitas,fertilitas
tidak_informal,formal
tidak_informasi,keluaran
tidak_informasikan,terima
tidak_ingat,acuh
tidak_ingatan,bebas
tidak_ingusan,besar
tidak_inheren,ekstrinsik
tidak_injin,bapak
tidak_inkarnasi,eksklusif
tidak_inklusif,eksklusif
tidak_inkompatibel,balasan
tidak_inkompatibilitas,kompetensi
tidak_inkompetensi,kompetensi
tidak_inkonsisten,balasan
tidak_inkonsistensi,kejujuran
tidak_inkonvensional,konvensional
tidak_inkorporasi,pemadatan
tidak_inong,jaka
tidak_insaf,merem
tidak_insentif,penolakan
tidak_insiden,keselamatan
tidak_instingtif,manual
tidak_institusi,modern
tidak_instruksi,pensiun
tidak_instruktur,murid
tidak_insubordinat,disiplin
tidak_integral,rumpang
tidak_integrasi,sepi
tidak_integritas,kecurangan
tidak_intelek,bodoh
tidak_inteligen,bodoh
tidak_intens,main
tidak_intensitas,kedangkalan
tidak_interior,eksterior
tidak_intern,eksternal
tidak_internal,eksternal
tidak_internasional,lokal
tidak_interogasi,jawaban
tidak_interpretasi,pembebasan
tidak_intim,cair
tidak_intrinsik,ekstrinsik
tidak_introduksi,akhir
tidak_invalid,normal
tidak_inventif,kontraproduktif
tidak_inventor,ibu
tidak_irama,berdaging
tidak_iras,beda
tidak_iri,suka
tidak_irigasi,pengeringan
tidak_iringan,menurun
tidak_irit,boros
tidak_isbat,ilegal
tidak_iseng,alim
tidak_isolasi,bersatu
tidak_istiadat,modern
tidak_istimewa,biasa
tidak_istri,bapak
tidak_itifak,perbedaan
tidak_itu,lama
tidak_iya,bukan
tidak_izin,belum
tidak_izinkan,terima
tidak_jabang,batang
tidak_jadi,gagal
tidak_jaga,merem
tidak_jagat,akhirat
tidak_jago,pecundang
tidak_jagoan,kerempeng
tidak_jahanam,alim
tidak_jahat,alim
tidak_jahil,baik
tidak_jahiliah,kepandaian
tidak_jail,alim
tidak_jaja,menimbun
tidak_jajat,memuji
tidak_jaka,cak
tidak_jala,bruto
tidak_jalan,salah
tidak_jalang,alim
tidak_jalil,hina
tidak_jalin,lepas
tidak_jalur,kembung
tidak_jamak,idiosinkrasi
tidak_jamal,kejelekan
tidak_jambu,jelek
tidak_jaminan,keraguan
tidak_jamur,duda
tidak_janda,datar
tidak_jangak,alim
tidak_janggal,berani
tidak_jangkap,rumpang
tidak_jangkar,berlayar
tidak_jangkau,simpan
tidak_jangkung,hina
tidak_jangla,jinak
tidak_janguk,jelek
tidak_janji,bercerai
tidak_jantan,feminim
tidak_jantung,jasmani
tidak_jarak,rapat
tidak_jarang,bahagia
tidak_jaring,bruto
tidak_jasad,makrokosmos
tidak_jasmani,meninggal
tidak_jasmaniah,ajek
tidak_jatah,mengumpulkan
tidak_jati,asing
tidak_jatuh,berdiri
tidak_jauh,pendek
tidak_jawab,jawaban
tidak_jawaban,angkuh
tidak_jawara,pecundang
tidak_jaya,biasa
tidak_jayeng,teluk
tidak_jazirah,teluk
tidak_jazirat,teluk
tidak_jebakan,menang
tidak_jeblok,naik
tidak_jebol,alim
tidak_jebolan,menempel
tidak_jebrol,masuk
tidak_jejak,sederhana
tidak_jejaka,cak
tidak_jejap,suka
tidak_jelah,sempit
tidak_jelak,kecewa
tidak_jelang,beku
tidak_jelas,tersirat
tidak_jelek,bagus
tidak_jelekkan,memuji
tidak_jeli,ceroboh
tidak_jelita,buruk
tidak_jemaah,privat
tidak_jemawa,hati
tidak_jempolan,biasa
tidak_jemu,suka
tidak_jenazah,minor
tidak_jendala,beradab
tidak_jeneng,tegak
tidak_jengah,berani
tidak_jengkel,sabar
tidak_jenis,homogen
tidak_jenjam,balau
tidak_jenjang,pendek
tidak_jentaka,mujur
tidak_jenuh,encer
tidak_jerat,menang
tidak_jeraus,ceroboh
tidak_jernih,bernoda
tidak_jijik,suka
tidak_jilat,memadamkan
tidak_jimat,boros
tidak_jinak,dewasa
tidak_jinjing,terbaring
tidak_jiplak,simpan
tidak_jiplakan,asli
tidak_jitu,beda
tidak_jiwa,hidup
tidak_jodoh,musuh
tidak_jolok,simpan
tidak_jombang,buruk
tidak_jomlo,menikah
tidak_jompo,belia
tidak_jongkong,kembung
tidak_jongos,dewasa
tidak_jorok,bermoral
tidak_jua,tunggal
tidak_jual,mengambil
tidak_juara,kalah
tidak_judkan,meniadakan
tidak_juga,tunggal
tidak_juita,jelek
tidak_jujur,berat
tidak_jumbul,tenggelam
tidak_jumlah,kualitas
tidak_jumpa,pisah
tidak_junam,menjulang
tidak_jung,mencela
tidak_junior,lama
tidak_junjungan,pembantu
tidak_juragan,pembantu
tidak_juri,lalai
tidak_juru,ceroboh
tidak_jurusan,akhirat
tidak_juvenil,renta
tidak_juwita,buruk
tidak_kabarkan,terima
tidak_kabir,kecil
tidak_kabul,perceraian
tidak_kabulkan,terima
tidak_kabung,sepi
tidak_kabur,ceria
tidak_kabus,cerah
tidak_kabut,jelas
tidak_kaca,belakang
tidak_kacak,buruk
tidak_kacau,damai
tidak_kacaubalau,tertata
tidak_kacir,bersatu
tidak_kacukan,terpisah
tidak_kacung,dewasa
tidak_kadar,kuantitas
tidak_kadet,dara
tidak_kadim,sunah
tidak_kait,simpan
tidak_kakak,adik
tidak_kakanda,adik
tidak_kakang,adik
tidak_kakek,oma
tidak_kaki,atas
tidak_kaku,atasan
tidak_kakung,oma
tidak_kala,baiksangka
tidak_kalah,badan
tidak_kalakian,berhenti
tidak_kalang,lancar
tidak_kalangan,akhirat
tidak_kalaubilau,rapi
tidak_kalbu,jasmani
tidak_kalem,padat
tidak_kali,jarang
tidak_kaliber,kuantitas
tidak_kaling,anggip
tidak_kalis,bernoda
tidak_kalut,sederhana
tidak_kamar,depan
tidak_kambuh,tidur
tidak_kami,engkau
tidak_kampiun,pecundang
tidak_kampung,desah
tidak_kampungan,kota
tidak_kamu,pembantu
tidak_kan,biasa
tidak_kanak,besar
tidak_kanan,rugi
tidak_kancap,kosong
tidak_kanda,adik
tidak_kandas,berhasil
tidak_kandidat,musuh
tidak_kang,adik
tidak_kangmas,adik
tidak_kanjar,mendukung
tidak_kansi,pengeluaran
tidak_kanti,musuh
tidak_kanyar,berani
tidak_kaos,ketenangan
tidak_kap,membuka
tidak_kapabel,bodoh
tidak_kapasitas,kualitas
tidak_kapiran,terpelihara
tidak_kapital,kecil
tidak_kaprah,istimewa
tidak_kapung,tenggelam
tidak_karakter,kuantitas
tidak_karakteristik,kuantitas
tidak_karam,terbit
tidak_karangan,dialog
tidak_karatan,amatir
tidak_karena,bawah
tidak_karib,cair
tidak_karim,kikir
tidak_karunia,musibah
tidak_karutmarut,hati
tidak_kas,cicil
tidak_kasar,alim
tidak_kasatmata,abstrak
tidak_kasi,penghinaan
tidak_kasih,dewasa
tidak_kasihan,laknat
tidak_kasihkan,terima
tidak_kasikan,mengilegalkan
tidak_kasip,tepat
tidak_kasmaran,terbebas
tidak_kat,merendahkan
tidak_kata,berdiam
tidak_katalis,penolakan
tidak_katastrope,keselamatan
tidak_kategoris,kabur
tidak_katik,aksi
tidak_katung,tenggelam
tidak_kaula,juragan
tidak_kaung,sepi
tidak_kausa,akhir
tidak_kawakan,amatir
tidak_kawal,tidur
tidak_kawan,musuh
tidak_kawin,bercerai
tidak_kawula,dewasa
tidak_kaya,infertil
tidak_kayu,cicil
tidak_keabadian,kefanaan
tidak_keadaban,kekasaran
tidak_keadilan,ketakadilan
tidak_keahlian,akhirat
tidak_keaiban,kemuliaan
tidak_keajaiban,kebiasaan
tidak_keakasan,kelambanan
tidak_keakraban,kerenggangan
tidak_keaktifan,kemalasan
tidak_keamanan,kekacauan
tidak_keanehan,kebiasaan
tidak_keanekaragaman,homogenitas
tidak_keanggunan,kejelekan
tidak_keangkuhan,kerendahhatian
tidak_keasingan,kebiasaan
tidak_kebagusan,kejelekan
tidak_kebah,ribut
tidak_kebahagiaan,kekacauan
tidak_kebaikan,kejelekan
tidak_kebakaan,kefanaan
tidak_kebalikan,sinonim
tidak_kebandelan,kealiman
tidak_kebangkrutan,inklinasi
tidak_kebangoran,kealiman
tidak_kebangsaan,internasional
tidak_kebanyakan,istimewa
tidak_kebapakan,maternalistis
tidak_kebaqaan,kefanaan
tidak_kebas,simpan
tidak_kebebalan,kepandaian
tidak_kebebasan,ketergantungan
tidak_kebegoan,kecerdikan
tidak_kebejatan,kebaikan
tidak_kebenaran,kecurangan
tidak_kebencian,persahabatan
tidak_kebendaan,rohaniah
tidak_kebengalan,kealiman
tidak_kebengisan,kebaikan
tidak_kebengkokan,kealiman
tidak_kebeningan,kebisingan
tidak_keberadaan,kemangkiran
tidak_keberagaman,homogenitas
tidak_keberangkatan,kedatangan
tidak_keberbagaian,homogenitas
tidak_keberhasilan,kegagalan
tidak_kebersihan,kebisingan
tidak_keberterusan,kefanaan
tidak_keberuntungan,kejatuhan
tidak_kebesaran,kejatuhan
tidak_kebiadaban,kealiman
tidak_kebiasaan,modern
tidak_kebilangan,biasa
tidak_kebimbangan,keyakinan
tidak_kebinekaan,homogenitas
tidak_kebingungan,kepandaian
tidak_kebisingan,berikrar
tidak_kebisuan,kebisingan
tidak_kebobrokan,kebaikan
tidak_kebodohan,kecerdikan
tidak_kebohongan,kebenaran
tidak_kebuasan,kebaikan
tidak_kebulatan,kerumpangan
tidak_kebun,kendur
tidak_keburukan,kealiman
tidak_kebusukan,kebaikan
tidak_kecacatan,kenormalan
tidak_kecakapan,kelambanan
tidak_kecanggihan,perasaan
tidak_kecangkatan,kedalaman
tidak_kecantikan,kejelekan
tidak_kecapekan,kebugaran
tidak_kecegakan,kelambanan
tidak_kecek,berdiam
tidak_kecekatan,kelambanan
tidak_kecelaan,kemuliaan
tidak_kecelakaan,keselamatan
tidak_kecemasan,keyakinan
tidak_kecendekiaan,kedunguan
tidak_kecepatan,kelambanan
tidak_kecerdasan,kedunguan
tidak_kecerdikan,kedunguan
tidak_kecergasan,kepasifan
tidak_keceriaan,kemuraman
tidak_kecermatan,kekasaran
tidak_kecetekan,kedalaman
tidak_kecewa,gembira
tidak_kecil,atas
tidak_kecintaan,kebencian
tidak_kecocokan,penolakan
tidak_kecoh,tenang
tidak_kecongkakan,kerendahhatian
tidak_keculasan,kealiman
tidak_kecundang,badan
tidak_kecurangan,kealiman
tidak_kecurigaan,baiksangka
tidak_kecut,ceria
tidak_kedaerahan,nasionalisme
tidak_kedaifan,kemulian
tidak_kedalaman,kedangkalan
tidak_kedaluwarsa,baru
tidak_kedamaian,kebisingan
tidak_kedang,kaya
tidak_kedangkalan,kedalaman
tidak_kedap,lembek
tidak_kedatangan,kemangkiran
tidak_kedaulatan,ketergantungan
tidak_kedayagunaan,ine
tidak_kedegilan,kealiman
tidak_kedekut,dermawan
tidak_kedermawanan,kekikiran
tidak_kedi,potensi
tidak_kedinginan,kepanasan
tidak_kedugalan,kealiman
tidak_kedukaan,keceriaan
tidak_kedukacitaan,kesukacitaan
tidak_kedunguan,kecerdikan
tidak_keduniaan,meninggal
tidak_kedurjanaan,kebaikan
tidak_kedustaan,kebenaran
tidak_kedut,kembung
tidak_keelokan,kejelekan
tidak_keemasan,kejatuhan
tidak_keentengan,kesulitan
tidak_keeratan,kerenggangan
tidak_kegaduhan,ketenangan
tidak_kegagahan,kejelekan
tidak_kegagalan,keberhasilan
tidak_keganasan,kebaikan
tidak_keganjilan,kebiasaan
tidak_kegapalan,kelambanan
tidak_kegebuan,kekasaran
tidak_kegegeran,ketenangan
tidak_kegelisahan,keyakinan
tidak_kegembiraan,agak
tidak_kegemparan,ketenangan
tidak_kegeruhan,kemujuran
tidak_kegesitan,kelambanan
tidak_kegetiran,kegembiraan
tidak_kegetolan,kemalasan
tidak_kegiatan,kemalasan
tidak_kegilaan,kebencian
tidak_kegirangan,kemuraman
tidak_kegoblokan,kecerdikan
tidak_kegunaan,kerugian
tidak_keguyuban,kekacauan
tidak_kehadiran,kemangkiran
tidak_kehalusan,kekasaran
tidak_kehampaan,keberhasilan
tidak_kehancuran,pernyatuan
tidak_keharmonisan,kebisingan
tidak_keharusan,sunah
tidak_kehati,kelalaian
tidak_kehebohan,ketenangan
tidak_keheningan,kebisingan
tidak_keheranan,kebiasaan
tidak_kehinaan,kebaikan
tidak_kehomogenan,keheterogenan
tidak_kehormatan,amoral
tidak_keikhlasan,kekikiran
tidak_keindahan,kejelekan
tidak_keinginan,tolakan
tidak_keintiman,kerenggangan
tidak_kejahanaman,kealiman
tidak_kejahatan,kealiman
tidak_kejai,dermawan
tidak_kejal,kendur
tidak_kejalangan,kealiman
tidak_kejam,baik
tidak_kejang,kendur
tidak_kejat,cengeng
tidak_kejatuhan,inklinasi
tidak_kejayaan,kegagalan
tidak_kejeblos,terbit
tidak_kejelasan,ketertutupan
tidak_kejelekan,kealiman
tidak_kejelitaan,kejelekan
tidak_kejemawaan,kerendahhatian
tidak_kejernihan,kebisingan
tidak_keji,baik
tidak_kejombangan,kejelekan
tidak_kejujuran,amoral
tidak_kekaburan,ketenaran
tidak_kekacauan,ketenangan
tidak_kekakuan,kepanasan
tidak_kekal,akal
tidak_kekalahan,keberhasilan
tidak_kekalutan,ketenangan
tidak_kekandasan,keberhasilan
tidak_kekar,goyah
tidak_kekariban,kerenggangan
tidak_kekasaran,kealiman
tidak_kekasih,kebencian
tidak_kekecewaan,keberhasilan
tidak_kekecilan,kebesaran
tidak_kekejaman,kebaikan
tidak_kekejian,kebaikan
tidak_kekekalan,kefanaan
tidak_kekel,dermawan
tidak_kekeluargaan,jauh
tidak_kekerasan,kebaikan
tidak_keketatan,kerenggangan
tidak_kekhawatiran,keyakinan
tidak_keki,sabar
tidak_kekilauan,kekeruhan
tidak_kekompakan,kekacauan
tidak_kekotoran,kealiman
tidak_kekuatan,disharmoni
tidak_kekukuhan,kerenggangan
tidak_kekurangajaran,kealiman
tidak_kekurangan,kekayaan
tidak_kekusaman,ketenaran
tidak_kekusutan,kemudahan
tidak_kelacuran,kealiman
tidak_kelainan,kelebihan
tidak_kelak,depan
tidak_kelakuan,alim
tidak_kelam,cerah
tidak_kelambur,rapi
tidak_kelancangan,kealiman
tidak_kelancungan,kejujuran
tidak_kelanggengan,kefanaan
tidak_kelangkaan,kelebihan
tidak_kelanjutan,kefanaan
tidak_kelapa,sepi
tidak_kelapangan,kesulitan
tidak_kelas,kuantitas
tidak_kelat,cair
tidak_kelebatan,kelemahan
tidak_kelebihan,kekurangan
tidak_kelegaan,kesulitan
tidak_kelelahan,kebugaran
tidak_kelelap,terbit
tidak_keleluasaan,kungkungan
tidak_kelemahan,kelebihan
tidak_kelembung,kempis
tidak_kelembutan,kekasaran
tidak_kelemut,rapi
tidak_kelengangan,kebisingan
tidak_kelengkapan,kerumpangan
tidak_kelentukan,kekakuan
tidak_kelenturan,kekakuan
tidak_kelepasan,kungkungan
tidak_kelesa,cekatan
tidak_kelesah,tenang
tidak_kelestarian,kefanaan
tidak_kelesuan,kemajuan
tidak_keletihan,kebugaran
tidak_kelewahan,kekurangan
tidak_kelianan,kelebihan
tidak_keliaran,kealiman
tidak_kelicikan,kealiman
tidak_kelicinan,kekasaran
tidak_kelihatan,tenggelam
tidak_kelincahan,kelambanan
tidak_kelipar,hirau
tidak_kelir,gali
tidak_keliru,baik
tidak_kelok,lurus
tidak_kelompok,lepas
tidak_kelonggaran,kungkungan
tidak_keluan,masuk
tidak_keluar,masuk
tidak_keluaran,menempel
tidak_keluarbiasaan,kebiasaan
tidak_keluarga,ibu
tidak_keluarkan,pungut
tidak_keluasan,kesulitan
tidak_keluk,baku
tidak_kelulusan,penolakan
tidak_kelurusan,kecurangan
tidak_kelut,rapi
tidak_keluwesan,kekakuan
tidak_kemahiran,kelambanan
tidak_kemajemukan,homogenitas
tidak_kemajuan,kalah
tidak_kemakbulan,kegagalan
tidak_kemakmuran,kejatuhan
tidak_kemaknagandaan,simpan
tidak_kemalangan,kemujuran
tidak_kemampuan,ine
tidak_kemandirian,ketergantungan
tidak_kemandulan,fertilitas
tidak_kemanisan,kejelekan
tidak_kemantapan,instabilitas
tidak_kemarau,dingin
tidak_kemari,spasial
tidak_kemas,berantakan
tidak_kemaslahatan,mudarat
tidak_kemasukan,kepanasan
tidak_kemasygulan,kegembiraan
tidak_kemasyhuran,kejatuhan
tidak_kematian,kedatangan
tidak_kembali,memajukan
tidak_kembar,tunggal
tidak_kembaran,tunggal
tidak_kembung,cekung
tidak_kemegahan,kejatuhan
tidak_kemelaratan,kekayaan
tidak_kemenangan,kegagalan
tidak_kemerdekaan,ketergantungan
tidak_kemerosotan,apresiasi
tidak_kemesraan,kerenggangan
tidak_kemesuman,kelebihan
tidak_kemik,rapi
tidak_kemiskinan,kekayaan
tidak_kemolekan,kejelekan
tidak_kempang,kembung
tidak_kempis,kembung
tidak_kempot,kembung
tidak_kempuh,keras
tidak_kempun,kembung
tidak_kempung,kembung
tidak_kemubaziran,kekurangan
tidak_kemudahan,alot
tidak_kemudian,berhenti
tidak_kemujuran,kesedihan
tidak_kemuna,kejujuran
tidak_kemunca,awal
tidak_kemunduran,inklinasi
tidak_kemungelan,kejelekan
tidak_kemurahan,kekikiran
tidak_kemuraman,keceriaan
tidak_kemurungan,keceriaan
tidak_kena,keluar
tidak_kenaikan,cak
tidak_kenakalan,kealiman
tidak_kenalan,musuh
tidak_kenamaan,biasa
tidak_kenangan,mangkir
tidak_kencang,dingin
tidak_kencar,tenang
tidak_kencong,lurus
tidak_kencur,senior
tidak_kendur,cerah
tidak_kening,berdamai
tidak_kenistaan,kebaikan
tidak_kenop,cekung
tidak_kental,cair
tidak_kentara,gelap
tidak_kenya,jaka
tidak_kenyal,kaku
tidak_kenyamanan,kebisingan
tidak_kenyang,kecewa
tidak_keok,badan
tidak_keonaran,ketenangan
tidak_kepaduan,disharmoni
tidak_kepahitan,kegembiraan
tidak_kepala,alim
tidak_kepalsuan,jujur
tidak_kepam,cerah
tidak_kepandaian,kelambanan
tidak_kepandiran,kepandaian
tidak_kepang,lepas
tidak_kepangkepot,rapi
tidak_kepanikan,ketenangan
tidak_kepantasan,kelambanan
tidak_kepapaan,kekayaan
tidak_kepasikan,kebaikan
tidak_kepayahan,kebugaran
tidak_kepedihan,keceriaan
tidak_kepelikan,kemudahan
tidak_kepenatan,kebugaran
tidak_kependekan,berevakuasi
tidak_kepercayaan,tuan
tidak_kepergian,kedatangan
tidak_kepermaian,kejelekan
tidak_kepetangan,dungu
tidak_kepil,jauh
tidak_kepiluan,kegembiraan
tidak_kepincangan,kelebihan
tidak_kepintaran,kedunguan
tidak_kepolosan,kecurangan
tidak_kepompongan,lancar
tidak_kepongahan,kerendahhatian
tidak_kepot,rapi
tidak_kepribadian,umum
tidak_keprihatinan,kegembiraan
tidak_kepuasan,kekecewaan
tidak_kepudaran,ketenaran
tidak_kepura,jujur
tidak_keputusan,menyambungkan
tidak_keputusasaan,keceriaan
tidak_keracak,lambat
tidak_keragaman,homogenitas
tidak_keraguan,keyakinan
tidak_kerahiman,laknat
tidak_kerajinan,kemalasan
tidak_kerak,bermusuhan
tidak_keramahan,senyap
tidak_keramat,modern
tidak_keramik,menyatukan
tidak_kerana,akhir
tidak_kerang,dungu
tidak_kerangkeroh,jujur
tidak_kerap,berantakan
tidak_kerapatan,kerenggangan
tidak_kerapian,kekasaran
tidak_keras,alim
tidak_kerdil,besar
tidak_keredupan,ketenaran
tidak_kerekot,dermawan
tidak_kerelaan,kemangkiran
tidak_kerempeng,gendut
tidak_keren,amburadul
tidak_kerendah,adab
tidak_kerendahan,kemulian
tidak_kerendam,terbit
tidak_kereng,penyabar
tidak_keresahan,ketenangan
tidak_keriangan,kemuraman
tidak_keributan,ketenangan
tidak_kericuhan,perdamaian
tidak_keridaan,kekikiran
tidak_kerimbunan,kelemahan
tidak_kering,berdaging
tidak_keringanan,kesulitan
tidak_keringat,berleha
tidak_kerisauan,keyakinan
tidak_keriuhan,ketenangan
tidak_keroh,dungu
tidak_kerontang,gendut
tidak_keropos,padat
tidak_kersai,pulen
tidak_keruan,bersatu
tidak_keruh,jelas
tidak_kerukunan,kekacauan
tidak_kerumahtanggaan,eksternal
tidak_kerumitan,kemudahan
tidak_keruntang,hati
tidak_keruntuhan,inklinasi
tidak_kerusakan,kealiman
tidak_kerusuhan,ketenangan
tidak_kerut,kembung
tidak_keruwetan,kemudahan
tidak_kesabaran,maskulin
tidak_kesakinahan,kekacauan
tidak_kesal,gembira
tidak_kesalahan,kebaikan
tidak_kesamaan,kebinekaan
tidak_kesamarataan,ketakadilan
tidak_kesampaian,gagal
tidak_kesan,mangkir
tidak_kesanggupan,kemangkiran
tidak_kesangkilan,ine
tidak_kesangsian,keyakinan
tidak_kesantunan,kekasaran
tidak_kesatria,takut
tidak_kesatuan,kerumpangan
tidak_kesayangan,kebencian
tidak_kesayuan,kegembiraan
tidak_kesebalikan,sinonim
tidak_kesederhanaan,kesulitan
tidak_kesediaan,kemangkiran
tidak_kesedihan,alot
tidak_keseimbangan,disharmoni
tidak_kesejahteraan,kekacauan
tidak_kesejukan,kebisingan
tidak_kesekataan,kebinekaan
tidak_keselamatan,kekacauan
tidak_keselarasan,disharmoni
tidak_kesemestaan,kerumpangan
tidak_kesempatan,menutup
tidak_kesempitan,kebesaran
tidak_kesempurnaan,kekasaran
tidak_kesenangan,kekecewaan
tidak_kesendirian,bersatu
tidak_kesengsaraan,kekayaan
tidak_kesentosaan,kekacauan
tidak_kesenyapan,kebisingan
tidak_kesepakatan,penolakan
tidak_kesepian,kebisingan
tidak_keseragaman,kebinekaan
tidak_keserupaan,kebinekaan
tidak_kesesakan,keselamatan
tidak_kesesekan,membebani
tidak_kesesuaian,disharmoni
tidak_kesewenang,kebaikan
tidak_kesiagaan,kelalaian
tidak_kesialan,kemujuran
tidak_kesiangan,tepat
tidak_kesiapan,kelalaian
tidak_kesiapsiagaan,kelalaian
tidak_kesibukan,kepasifan
tidak_kesigapan,kelambanan
tidak_kesinambungan,kefanaan
tidak_kesombongan,kerendahhatian
tidak_kesopanan,kekasaran
tidak_kestabilan,instabilitas
tidak_kesucian,kemuraman
tidak_kesudahan,awal
tidak_kesukaan,kebencian
tidak_kesukacitaan,kemuraman
tidak_kesukaran,kekayaan
tidak_kesuksesan,kegagalan
tidak_kesulitan,kekayaan
tidak_kesulitannkepelikan,membebani
tidak_kesumat,perdamaian
tidak_kesundalan,kealiman
tidak_kesungguhan,kemalasan
tidak_kesunyian,kebisingan
tidak_kesuraman,keceriaan
tidak_kesurupan,keheterogenan
tidak_kesusahan,kekayaan
tidak_kesusilaan,amoral
tidak_kesyahduan,kekacauan
tidak_ketahuan,gelap
tidak_ketakcakapan,kompetensi
tidak_ketakcocokan,harmoni
tidak_ketake,siensi
tidak_ketakjujuran,kejujuran
tidak_ketakmampuan,kompetensi
tidak_ketaknormalan,kenormalan
tidak_ketaksaan,simpan
tidak_ketakselarasan,harmoni
tidak_ketaksesuaian,harmoni
tidak_ketaksetiaan,kejujuran
tidak_ketakutan,ketenangan
tidak_ketambungan,kealiman
tidak_ketampanan,kejelekan
tidak_ketang,renggang
tidak_ketangkasan,kelambanan
tidak_ketat,berantakan
tidak_ketebalan,kelemahan
tidak_keteguhan,kelemahan
tidak_ketekunan,kemalasan
tidak_ketel,kurang
tidak_ketelitian,kekasaran
tidak_ketemuan,berpisah
tidak_ketenangan,kebisingan
tidak_ketentaraan,sipil
tidak_ketenteraman,kebisingan
tidak_ketentuan,sunah
tidak_ketepatan,ine
tidak_ketepatgunaan,ine
tidak_keterampilan,kelambanan
tidak_keterandalan,keraguan
tidak_keterangan,inklinasi
tidak_keterasingan,bersatu
tidak_keteraturan,disharmoni
tidak_keterbukaan,kecurangan
tidak_keterkucilan,bersatu
tidak_keterlaluan,moderat
tidak_keterpencilan,bersatu
tidak_keterpisahan,bersatu
tidak_ketertiban,disharmoni
tidak_ketewasan,kehidupan
tidak_ketidakadilan,kebaikan
tidak_ketidakpatuhan,disiplin
tidak_ketidakseragaman,konsistensi
tidak_ketidaktahuan,kepandaian
tidak_ketidakteraturan,konsistensi
tidak_ketidaktetapan,konsistensi
tidak_ketimpangan,alam
tidak_ketinggalan,menyegerakan
tidak_ketinggian,kerendahhatian
tidak_ketohoran,kedalaman
tidak_ketololan,kecerdikan
tidak_ketua,bawahan
tidak_ketul,tajam
tidak_ketulusan,kecurangan
tidak_ketus,mencabut
tidak_keuletan,kepasifan
tidak_keunggulan,kejatuhan
tidak_keunikan,kuantitas
tidak_keuniversalan,kekhususan
tidak_keuntungan,kerugian
tidak_keutuhan,kerumpangan
tidak_kewajiban,pensiun
tidak_kewaspadaan,kelalaian
tidak_kezaliman,kebaikan
tidak_khadam,dewasa
tidak_khalayak,privat
tidak_khali,acuh
tidak_khalis,asing
tidak_khas,biasa
tidak_khasiat,mudarat
tidak_khatam,berawal
tidak_khawatir,yakin
tidak_khayalan,nyata
tidak_khayali,nyata
tidak_khianat,baik
tidak_khidmat,main
tidak_khilaf,hirau
tidak_khisit,suka
tidak_khoja,pembeli
tidak_khotbah,tolakan
tidak_khuluk,umum
tidak_khusus,biasa
tidak_khusyuk,main
tidak_kiai,murid
tidak_kiamat,berawal
tidak_kian,kurang
tidak_kibang,hati
tidak_kibangkibut,rapi
tidak_kibul,jujur
tidak_kibut,hati
tidak_kicik,besar
tidak_kidal,kanan
tidak_kikir,dermawan
tidak_kikis,kotor
tidak_kilap,kotor
tidak_kilat,lambat
tidak_kilau,suram
tidak_kincir,ceroboh
tidak_kinerja,wanprestasi
tidak_kini,berisi
tidak_kira,berdiam
tidak_kirana,buruk
tidak_kirau,kanan
tidak_kiri,kanan
tidak_kirimkan,terima
tidak_kisruh,rapi
tidak_kisut,kembung
tidak_kita,engkau
tidak_kitab,sekunder
tidak_klasik,hina
tidak_klise,asli
tidak_klop,berpisah
tidak_klub,perseorangan
tidak_koalisi,pemisahan
tidak_kobar,apatis
tidak_kocak,hati
tidak_kocar,bersatu
tidak_kodrati,palsu
tidak_koheren,disharmonis
tidak_koherensi,kerumpangan
tidak_kokoh,goyah
tidak_kokot,rapi
tidak_kolam,belum
tidak_kolang,anggip
tidak_kolaps,maju
tidak_kolateral,berjauhan
tidak_kolega,musuh
tidak_kolek,kembung
tidak_koleksi,seragam
tidak_kolokan,dewasa
